price,square_meters,rooms,floor,is_ground,date,latitude,longitude,price_per_sqm,new_building,is_kottage,has_yard
1680000,111.71,4.0,16.0,0,7,31.233435,34.7690504,15038.940112792052,1,0,0
2750000,158.0,5.0,5.0,0,7,18.7544594,100.624804,17405.063291139242,0,0,0
1800000,124.0,5.0,12.0,0,7,18.7544594,100.624804,14516.129032258064,1,0,0
770000,78.0,4.0,2.0,0,7,31.2645249,34.7817626,9871.794871794871,0,0,0
890000,66.2,3.0,2.0,0,7,31.2570818,34.7741899,13444.108761329304,0,0,0
500000,43.8,2.0,4.0,0,7,31.2540974,34.7671405,11415.525114155253,0,0,0
1800000,122.0,4.0,1.0,0,7,31.2410503,34.7834546,14754.098360655738,0,0,0
618000,73.3,3.0,3.0,0,7,31.2509003,34.8028321,8431.105047748977,0,0,0
1406000,84.0,3.0,7.0,0,7,18.7544594,100.624804,16738.095238095237,0,0,0
800000,85.0,4.0,1.0,0,7,31.2460002,34.7885249,9411.764705882353,0,0,0
1100000,113.0,5.0,10.0,0,7,31.2523433,34.7775838,9734.513274336283,1,0,0
1245000,82.3,4.0,0.0,1,7,31.249351,34.7793007,15127.582017010936,0,0,0
1100000,95.4,4.0,3.0,0,7,31.2661013,34.7969593,11530.398322851152,0,0,0
550000,47.2,2.0,4.0,0,7,31.2572492,34.7767003,11652.542372881355,0,0,0
2260000,238.0,5.0,5.0,0,7,31.25181,34.7913,9495.79831932773,1,0,0
1660000,109.0,4.0,3.0,0,7,31.233435,34.7690504,15229.357798165138,1,0,0
1745000,122.4,5.0,,0,7,29.5610627,34.948122,14256.535947712418,1,0,0
3100000,199.0,6.0,1.0,0,7,18.7544594,100.624804,15577.88944723618,1,0,0
700000,81.4,4.0,2.0,0,7,31.2583255,34.7874286,8599.5085995086,0,0,0
2250000,146.0,6.0,4.0,0,7,18.7544594,100.624804,15410.95890410959,1,0,0
235000,81.9,4.0,3.0,0,7,31.2540974,34.7671405,2869.352869352869,0,0,0
1506000,99.57,4.0,10.0,0,7,31.25181,34.7913,15125.03766194637,1,0,0
1685000,118.0,4.0,5.0,0,7,18.7544594,100.624804,14279.661016949152,1,0,0
650000,60.8,3.0,3.0,0,7,31.2640892,34.7893206,10690.789473684212,0,0,0
1250000,93.3,4.0,1.0,0,7,31.2692386,34.7650895,13397.64201500536,1,0,0
630000,49.0,3.0,3.0,0,7,31.2632927,34.7911694,12857.142857142857,0,0,0
1830000,131.0,5.0,3.0,0,7,18.7544594,100.624804,13969.465648854963,1,0,0
700000,51.0,3.0,4.0,0,7,31.2728016,34.7967384,13725.490196078432,0,0,0
625000,37.2,2.0,3.0,0,7,31.2708469,34.798904,16801.075268817203,0,0,0
710000,83.0,4.0,0.0,1,7,31.2700751,34.7961349,8554.216867469879,0,0,0
780000,55.35,3.0,2.0,0,7,31.2622561,34.7936293,14092.140921409215,0,0,0
920000,67.0,3.0,6.0,0,7,31.2655777,34.7763817,13731.34328358209,1,0,0
1240000,75.0,3.0,4.0,0,7,31.2356182,34.7856585,16533.333333333332,1,0,0
1386000,84.0,3.0,4.0,0,7,18.7544594,100.624804,16500.0,0,0,0
435000,41.0,2.0,2.0,0,7,18.7544594,100.624804,10609.756097560976,0,0,0
805000,49.0,2.0,4.0,0,7,31.2402446,34.7760506,16428.571428571428,1,0,0
1726000,128.0,5.0,6.0,0,7,18.7544594,100.624804,13484.375,0,0,0
828000,65.3,3.0,3.0,0,7,31.2517954,34.7915521,12679.938744257275,0,0,0
1770000,130.0,5.0,3.0,0,7,18.7544594,100.624804,13615.384615384615,1,0,0
750000,60.5,3.0,2.0,0,7,31.2640892,34.7893206,12396.694214876034,0,0,0
595000,66.8,3.0,3.0,0,7,31.2594904,34.7804457,8907.185628742516,0,0,0
1400000,78.0,4.0,0.0,1,7,31.2762,34.8052959,17948.71794871795,0,0,0
1780000,124.0,5.0,1.0,0,7,18.7544594,100.624804,14354.838709677419,1,0,0
1280000,131.0,4.5,9.0,0,7,31.2460169,34.7758696,9770.992366412214,1,0,0
560000,56.17,3.0,3.0,0,7,31.2458527,34.7924346,9969.734733843688,0,0,0
720000,61.1,3.0,1.0,0,7,31.25181,34.7913,11783.960720130932,0,0,0
339000,43.5,2.0,4.0,0,7,31.2696149,34.8001205,7793.103448275862,0,0,0
1065000,77.0,4.0,2.0,0,7,31.25181,34.7913,13831.16883116883,1,0,0
1820000,137.04,5.0,3.0,0,7,31.233435,34.7690504,13280.79392877992,1,0,0
980000,72.5,4.0,2.0,0,7,31.2640892,34.7893206,13517.241379310344,1,0,0
1850000,127.0,5.0,2.0,0,7,18.7544594,100.624804,14566.929133858268,1,0,0
2500000,172.0,6.0,1.0,0,7,18.7544594,100.624804,14534.883720930233,1,0,0
850000,76.0,4.0,3.0,0,7,31.2570818,34.7741899,11184.21052631579,0,0,0
820000,80.5,4.0,3.0,0,7,31.2574498,34.7772646,10186.335403726707,0,0,0
520000,53.7,3.0,3.0,0,7,31.2701663,34.7876837,9683.42644320298,0,0,0
580000,33.5,3.0,4.0,0,7,31.2641354,34.7914444,17313.432835820895,0,0,0
955000,76.0,4.0,3.0,0,7,31.25181,34.7913,12565.78947368421,0,0,0
634000,50.0,2.0,2.0,0,7,31.2576222,34.8117624,12680.0,1,0,0
1180000,87.0,4.0,6.0,0,7,31.2383573,34.7728766,13563.218390804597,1,0,0
1254000,91.0,4.0,3.0,0,7,31.2658891,34.7743818,13780.21978021978,1,0,0
2500000,186.0,6.0,16.0,0,7,30.993111,34.9362836,13440.860215053763,1,0,0
900000,69.5,3.5,2.0,0,7,31.2577968,34.7630115,12949.640287769784,0,0,0
980000,81.4,4.0,1.0,0,7,31.2605609,34.7704074,12039.312039312039,1,0,0
690000,82.0,4.5,4.0,0,7,31.2644446,34.7852843,8414.634146341463,0,0,0
760000,72.1,3.0,2.0,0,7,31.2513759,34.7737899,10540.915395284328,0,0,0
680000,52.0,2.0,0.0,1,7,31.2645249,34.7817626,13076.923076923076,0,0,0
1756000,128.0,5.0,9.0,0,7,18.7544594,100.624804,13718.75,0,0,0
1500000,179.0,5.0,6.0,0,7,31.2438246,34.786041,8379.888268156425,1,0,0
805000,39.8,2.0,8.0,0,7,31.2640549,34.7970876,20226.130653266333,1,0,0
750000,68.0,4.0,3.0,0,7,31.2640549,34.7970876,11029.411764705883,0,0,0
369000,62.4,3.0,2.0,0,7,31.2614025,34.7801722,5913.461538461539,1,0,0
1400000,90.4,4.0,2.0,0,7,31.2386694,34.7700276,15486.725663716814,1,0,0
1450000,93.0,4.0,1.0,0,7,31.2867969,34.8086749,15591.397849462366,1,0,0
880000,58.79,3.0,5.0,0,7,31.25181,34.7913,14968.532063276067,0,0,0
599000,50.6,3.0,0.0,1,7,31.27196,34.7969374,11837.94466403162,0,0,0
970000,45.7,3.0,0.0,1,7,31.2505356,34.7592777,21225.3829321663,0,0,0
930000,86.8,4.0,2.0,0,7,31.2570818,34.7741899,10714.285714285714,0,0,0
1350000,90.0,4.0,3.0,0,7,31.2840807,34.8039436,15000.0,1,0,0
1315000,84.0,4.0,2.0,0,7,31.2840807,34.8039436,15654.761904761905,1,0,0
1300000,60.0,3.0,1.0,0,7,31.2530008,34.7743928,21666.666666666668,0,0,0
170000,61.1,3.0,3.0,0,7,31.2701663,34.7876837,2782.3240589198035,0,0,0
590000,78.0,3.0,3.0,0,7,31.2640892,34.7893206,7564.102564102564,0,0,0
121000,62.4,3.0,3.0,0,7,31.2540974,34.7671405,1939.1025641025642,0,0,0
221000,61.9,4.0,2.0,0,7,31.25181,34.7913,3570.274636510501,0,0,0
356000,65.0,4.0,1.0,0,7,31.2610409,34.7909189,5476.923076923077,0,0,0
367000,67.5,3.0,8.0,0,7,31.2389766,34.7790294,5437.037037037037,1,0,0
1010000,79.0,3.0,14.0,0,8,31.2583395,34.794985,12784.810126582279,1,0,0
830000,85.0,4.0,6.0,0,8,31.2517954,34.7915521,9764.70588235294,0,0,0
1315000,89.5,4.0,1.0,0,8,31.2450287,34.7719121,14692.737430167597,1,0,0
909000,47.3,2.0,1.0,0,8,31.2479083,34.7957989,19217.758985200846,0,0,0
575000,30.7,2.0,1.0,0,8,31.2479083,34.7957989,18729.641693811074,0,0,0
1370000,102.0,4.0,8.0,0,8,31.2449119,34.7840064,13431.372549019608,1,0,0
615000,63.0,3.0,4.0,0,8,31.2555323,34.7641206,9761.904761904761,0,0,0
670000,57.7,3.0,3.0,0,8,31.2594904,34.7804457,11611.785095320623,0,0,0
890000,64.4,3.0,6.0,0,8,31.2461629,34.779298,13819.875776397514,0,0,0
800000,66.0,3.0,3.0,0,8,31.2555323,34.7641206,12121.212121212122,0,0,0
1000000,69.0,3.0,6.0,0,8,31.2655777,34.7763817,14492.753623188406,1,0,0
620000,41.27,3.0,3.0,0,8,31.2623898,34.7896034,15023.019142234067,0,0,0
1350000,100.7,4.0,1.0,0,8,31.2482069,34.7981086,13406.156901688182,1,0,0
1060000,62.1,3.0,3.0,0,8,31.2574222,34.7954264,17069.24315619968,0,0,0
675000,42.0,3.0,2.0,0,8,31.2700751,34.7961349,16071.42857142857,0,0,0
1000000,71.4,3.5,3.0,0,8,31.2478876,34.7696542,14005.602240896358,0,0,0
1500000,94.0,4.0,3.0,0,8,31.2841592,34.8001084,15957.446808510638,1,0,0
2125000,130.0,4.0,1.0,0,8,31.2540451,34.7783835,16346.153846153846,0,1,0
1630000,117.0,4.0,5.0,0,8,18.7544594,100.624804,13931.623931623932,1,0,0
950000,97.0,4.0,2.0,0,8,31.2453762,34.7892975,9793.814432989691,0,0,0
1280000,80.0,3.0,7.0,0,8,18.7544594,100.624804,16000.0,1,0,0
729000,77.3,4.0,4.0,0,8,31.2594904,34.7804457,9430.78913324709,0,0,0
750000,76.8,4.0,3.0,0,8,31.2603405,34.7699917,9765.625,0,0,0
1150000,75.0,3.0,1.0,0,8,31.25181,34.7913,15333.333333333334,1,0,0
1800000,124.0,5.0,0.0,1,8,18.7544594,100.624804,14516.129032258064,1,0,0
1426000,85.0,3.0,15.0,0,8,18.7544594,100.624804,16776.470588235294,0,0,0
1665000,117.0,4.0,4.0,0,8,18.7544594,100.624804,14230.76923076923,1,0,0
174000,59.5,3.0,3.0,0,8,31.2551753,34.778971,2924.36974789916,0,0,0
600000,61.0,3.0,2.0,0,8,31.2551579,34.7710589,9836.065573770491,0,0,0
615000,33.5,2.0,2.0,0,8,31.2632927,34.7911694,18358.20895522388,0,0,0
750000,48.4,3.0,3.0,0,8,31.2632927,34.7911694,15495.867768595042,0,0,0
610000,35.2,2.0,2.0,0,8,31.2599659,34.7879701,17329.545454545452,0,0,0
373000,35.2,2.0,1.0,0,8,31.2615406,34.7928259,10596.590909090908,0,0,0
156000,77.8,4.0,6.0,0,8,31.2416657,34.7735682,2005.1413881748072,1,0,0
940000,67.5,3.0,6.0,0,8,31.237218,34.7783478,13925.925925925925,1,0,0
1330000,87.0,4.0,3.0,0,8,31.2402362,34.7645781,15287.356321839081,1,0,0
2750000,158.0,5.0,5.0,0,8,18.7544594,100.624804,17405.063291139242,0,0,0
1600000,81.0,3.0,4.0,0,8,18.7544594,100.624804,19753.086419753086,1,0,0
1150000,85.33,4.0,2.0,0,8,18.7544594,100.624804,13477.088948787063,0,0,0
785000,51.5,3.0,0.0,1,8,31.2558459,34.8088371,15242.718446601943,0,0,0
858000,54.8,3.0,4.0,0,8,31.2460398,34.7885852,15656.934306569345,0,0,0
810000,58.5,3.0,3.0,0,8,31.5282923,35.0920418,13846.153846153846,0,0,0
810000,65.8,4.0,3.0,0,8,31.2599659,34.7879701,12310.030395136779,0,0,0
810000,65.4,4.0,3.0,0,8,31.2630276,34.7903708,12385.32110091743,0,0,0
820000,42.3,3.0,1.0,0,8,31.2700751,34.7961349,19385.34278959811,0,0,0
620000,68.25,3.0,3.0,0,8,31.2616134,34.7691866,9084.249084249084,1,0,0
1030000,81.9,4.0,1.0,0,8,31.2460076,34.7698615,12576.312576312575,1,0,0
1175000,84.0,4.0,3.0,0,8,31.2358673,34.76625,13988.095238095239,1,0,0
1600000,120.0,5.0,1.0,0,8,31.2290481,34.792025,13333.333333333334,0,1,0
1610000,126.0,4.0,3.0,0,8,18.7544594,100.624804,12777.777777777777,0,0,0
800000,83.8,3.0,0.0,1,8,31.2556236,34.8039711,9546.53937947494,0,0,0
1440000,88.9,4.0,10.0,0,8,31.2482069,34.7981086,16197.975253093362,1,0,0
725000,59.6,3.0,1.0,0,8,31.2576222,34.8117624,12164.429530201342,0,0,0
1210000,87.0,4.0,1.0,0,8,31.2383595,34.7710408,13908.045977011494,1,0,0
1406000,85.0,3.0,16.0,0,8,18.7544594,100.624804,16541.176470588234,0,0,0
1791000,107.93,5.0,25.0,0,8,31.25181,34.7913,16594.088761234132,1,0,0
720000,55.4,3.0,2.0,0,8,31.2532927,34.7779247,12996.389891696752,0,0,0
770000,60.5,3.0,2.0,0,8,31.2640892,34.7893206,12727.272727272728,0,0,0
600000,33.35,3.0,4.0,0,8,31.2641354,34.7914444,17991.004497751124,0,0,0
1250000,78.0,4.0,4.0,0,8,31.2434026,34.7734775,16025.641025641025,0,0,0
1030000,80.5,4.0,5.0,0,8,31.2481989,34.7761266,12795.031055900621,0,0,0
740000,45.8,3.0,1.0,0,8,31.2502325,34.7832921,16157.205240174673,0,0,0
740000,58.8,3.0,2.0,0,8,31.2652441,34.7777437,12585.034013605442,0,0,0
970000,70.03,3.0,1.0,0,8,31.2359503,34.7794536,13851.20662573183,1,0,0
1600000,126.0,5.0,,0,8,31.2659508,34.7818873,12698.412698412698,1,0,0
1830000,131.0,5.0,5.0,0,8,18.7544594,100.624804,13969.465648854963,1,0,0
1380000,82.0,3.0,1.0,0,8,18.7544594,100.624804,16829.268292682926,0,0,0
840000,58.79,3.0,1.0,0,8,31.25181,34.7913,14288.144242218064,0,0,0
1111000,108.2,4.0,,0,8,31.2558459,34.8088371,10268.022181146025,0,0,0
1650000,116.0,4.0,4.0,0,8,18.7544594,100.624804,14224.137931034482,1,0,0
660000,48.1,3.0,0.0,1,8,31.25181,34.7913,13721.41372141372,0,0,0
960000,66.0,4.0,3.0,0,8,31.2503982,34.7756504,14545.454545454546,0,0,0
600000,62.8,4.0,4.0,0,8,31.2640892,34.7893206,9554.140127388535,0,0,0
485000,33.0,2.0,11.0,0,8,31.2654772,34.792421,14696.969696969696,1,0,0
700000,35.8,3.0,1.0,0,8,31.2599659,34.7879701,19553.072625698325,0,0,0
655000,57.7,3.0,3.0,0,8,31.2594904,34.7804457,11351.819757365683,0,0,0
850000,79.3,4.0,3.0,0,8,31.2594904,34.7804457,10718.789407313998,0,0,0
1000000,60.0,3.0,1.0,0,8,31.2697683,34.7675951,16666.666666666668,1,1,0
2100000,131.8,5.0,0.0,1,8,31.2487642,34.7680457,15933.232169954475,1,1,0
2390000,133.0,5.0,1.0,0,8,18.7544594,100.624804,17969.924812030076,0,0,0
1776000,128.0,5.0,17.0,0,8,18.7544594,100.624804,13875.0,0,0,0
1100000,73.6,4.0,1.0,0,8,31.2558228,34.8070816,14945.652173913044,0,0,0
930000,102.5,3.0,0.0,1,8,31.2677696,34.7938106,9073.170731707318,0,0,0
470000,66.0,3.0,4.0,0,8,31.25181,34.7913,7121.212121212121,0,0,0
1000000,48.0,3.0,1.0,0,8,31.2571144,34.7956041,20833.333333333332,0,0,0
600000,36.5,2.0,8.0,0,8,31.2698316,34.7962524,16438.35616438356,1,0,0
580000,59.9,3.0,2.0,0,8,31.2571274,34.7740128,9682.80467445743,0,0,0
880000,78.9,4.0,7.0,0,8,31.2616134,34.7691866,11153.358681875792,0,0,0
1180000,68.0,3.0,2.0,0,8,31.2383595,34.7710408,17352.941176470587,1,0,0
1360000,105.4,4.0,5.0,0,8,31.2876823,34.8056597,12903.225806451612,1,0,0
1195000,100.0,3.0,14.0,0,8,31.2482069,34.7981086,11950.0,1,0,0
560000,38.0,2.0,4.0,0,8,31.2711116,34.7950111,14736.842105263158,0,0,0
730000,42.1,2.5,3.0,0,8,31.2570818,34.7741899,17339.667458432305,0,0,0
920000,62.0,3.0,2.0,0,8,31.2363696,34.7672926,14838.709677419354,1,0,0
1600000,106.0,4.0,0.0,1,8,18.7544594,100.624804,15094.33962264151,1,0,0
1822000,130.0,5.0,23.0,0,8,18.7544594,100.624804,14015.384615384615,1,0,0
700000,66.8,3.0,1.0,0,8,31.2583255,34.7874286,10479.041916167665,0,0,0
630000,43.9,2.0,0.0,1,8,31.2509003,34.8028321,14350.797266514806,0,0,0
1470000,86.0,4.0,1.0,0,8,30.993111,34.9362836,17093.023255813954,1,0,0
670000,51.0,3.0,3.0,0,8,31.2728016,34.7967384,13137.254901960785,0,0,0
1090000,77.83,4.0,1.0,0,8,31.2544441,34.7955217,14004.882436078633,0,0,0
1490000,159.0,5.0,0.0,1,8,31.2533824,34.790412,9371.069182389938,0,0,0
780000,59.9,3.0,4.0,0,8,31.2581624,34.7707895,13021.70283806344,0,0,0
540000,41.7,2.0,1.0,0,8,31.2517954,34.7915521,12949.640287769784,0,0,0
820000,83.7,4.0,6.0,0,8,31.2551579,34.7710589,9796.89366786141,0,0,0
353000,46.9,2.0,1.0,0,8,31.25181,34.7913,7526.652452025586,0,0,0
825000,64.7,3.0,2.0,0,8,31.2700751,34.7961349,12751.159196290571,0,0,0
550000,52.5,3.0,2.0,0,8,31.2632927,34.7911694,10476.190476190477,0,0,0
1400000,76.0,3.5,0.0,1,8,31.2603405,34.7699917,18421.052631578947,1,0,0
1720000,200.0,7.0,1.0,0,8,31.2459747,34.7743598,8600.0,0,0,0
1600000,85.1,4.0,0.0,1,8,31.2815908,34.8005422,18801.410105757932,1,0,0
1600000,106.0,4.0,0.0,1,8,18.7544594,100.624804,15094.33962264151,1,0,0
1665000,108.0,4.0,24.0,0,8,18.7544594,100.624804,15416.666666666666,1,0,0
1640000,118.0,4.0,1.0,0,8,18.7544594,100.624804,13898.305084745763,1,0,0
474000,45.4,3.0,0.0,1,8,31.2658289,34.7941212,10440.528634361233,0,0,0
745000,68.0,4.0,2.0,0,8,31.25181,34.7913,10955.882352941177,0,0,0
1100000,74.4,4.0,0.0,1,8,31.2709054,34.7848357,14784.946236559139,0,0,0
600000,38.0,2.0,8.0,0,8,31.2698316,34.7962524,15789.473684210527,1,0,0
690000,59.2,3.0,5.0,0,8,31.2575452,34.7782159,11655.405405405405,0,0,0
700000,61.1,3.0,2.0,0,8,31.25181,34.7913,11456.628477905073,0,0,0
615000,40.0,2.0,5.0,0,8,31.2599659,34.7879701,15375.0,0,0,0
715000,68.25,3.0,3.0,0,8,31.2616134,34.7691866,10476.190476190477,0,0,0
700000,66.8,3.0,1.0,0,8,31.2594904,34.7804457,10479.041916167665,0,0,0
890000,77.05,3.5,2.0,0,8,31.2382096,34.7749582,11550.94094743673,1,0,0
1930000,111.0,5.0,1.0,0,8,31.233435,34.7690504,17387.38738738739,1,0,0
520000,31.0,2.0,4.0,0,8,31.2570818,34.7741899,16774.1935483871,0,0,0
1320000,100.0,3.0,1.0,0,8,31.2230791,34.7755042,13200.0,0,0,0
1608000,103.0,4.0,1.0,0,8,31.2820955,34.8063482,15611.650485436894,1,0,0
1510000,91.0,3.0,1.0,0,8,18.7544594,100.624804,16593.406593406595,0,0,0
1100000,80.0,3.0,8.0,0,8,18.7544594,100.624804,13750.0,0,0,0
820000,92.66,4.0,1.0,0,8,31.2458527,34.7924346,8849.557522123894,0,0,0
415000,53.7,3.0,2.0,0,8,31.2701663,34.7876837,7728.119180633147,0,0,0
700000,33.5,2.0,1.0,0,8,31.2641354,34.7914444,20895.5223880597,0,0,0
246000,35.9,2.0,2.0,0,8,31.2704011,34.7932125,6852.367688022285,0,0,0
1260000,70.0,3.0,2.0,0,8,31.2537544,34.7931066,18000.0,0,0,0
183000,45.9,3.0,1.0,0,8,31.2728016,34.7967384,3986.9281045751636,0,0,0
787000,42.6,2.0,3.0,0,8,31.2553973,34.7967782,18474.17840375587,0,0,0
680000,56.8,3.0,2.0,0,8,31.2540347,34.7727109,11971.830985915494,0,0,0
580000,56.8,3.0,4.0,0,8,31.2540347,34.7727109,10211.267605633804,0,0,0
910000,68.3,4.0,2.0,0,8,31.2514508,34.7742492,13323.572474377746,0,0,0
755000,36.5,2.0,3.0,0,8,31.2610409,34.7909189,20684.931506849316,0,0,0
710000,73.0,4.0,4.0,0,8,31.2540974,34.7671405,9726.027397260274,0,0,0
850000,78.0,4.0,3.0,0,8,31.2434026,34.7734775,10897.435897435897,0,0,0
883000,64.4,3.0,2.0,0,8,31.2467352,34.7780313,13711.180124223602,0,0,0
745000,59.5,3.0,2.0,0,8,31.2426775,34.7761604,12521.008403361344,0,0,0
670000,61.0,3.0,1.0,0,8,31.2644446,34.7852843,10983.606557377048,0,0,0
1460000,110.4,4.0,3.0,0,8,31.2837767,34.8019887,13224.63768115942,1,0,0
1000000,73.7,3.0,0.0,1,8,31.2453762,34.7892975,13568.521031207598,0,0,0
905000,51.5,3.0,2.0,0,8,31.2560802,34.8080019,17572.81553398058,0,0,0
1515000,114.2,5.0,5.0,0,8,31.2482069,34.7981086,13266.199649737302,1,0,0
815000,54.8,3.0,3.0,0,8,31.246032,34.7886312,14872.262773722628,0,0,0
865000,64.1,3.0,1.0,0,8,31.2700751,34.7961349,13494.539781591266,0,0,0
600000,38.0,2.0,7.0,0,8,31.2698316,34.7962524,15789.473684210527,1,0,0
590000,56.8,3.0,4.0,0,8,31.2540347,34.7727109,10387.323943661971,0,0,0
445000,34.5,2.0,3.0,0,8,31.2654772,34.792421,12898.550724637682,1,0,0
595000,34.0,2.0,3.0,0,8,31.2599659,34.7879701,17500.0,0,0,0
760000,55.35,3.0,2.0,0,8,31.2629356,34.7933707,13730.803974706414,0,0,0
730000,44.3,3.0,3.0,0,8,31.25181,34.7913,16478.555304740406,0,0,0
755000,61.0,3.0,1.0,0,8,31.2640892,34.7893206,12377.04918032787,0,0,0
980000,80.0,4.0,5.0,0,8,31.2630791,34.7662539,12250.0,1,0,0
1440000,94.0,4.0,1.0,0,8,31.2747472,34.822888,15319.148936170213,1,0,0
1215000,84.0,4.0,1.0,0,8,31.2780821,34.8208146,14464.285714285714,1,0,0
2225000,406.0,5.0,1.0,0,8,31.25181,34.7913,5480.295566502463,1,1,0
1330000,95.0,4.0,1.0,0,8,31.2815908,34.8005422,14000.0,1,0,0
795000,81.1,4.0,3.0,0,8,31.2456521,34.8006071,9802.712700369915,0,0,0
1830000,124.0,5.0,6.0,0,8,18.7544594,100.624804,14758.064516129032,1,0,0
480000,61.9,3.0,2.0,0,8,31.2719626,34.7867448,7754.442649434572,0,0,0
935000,93.7,5.0,0.0,1,8,31.2658289,34.7941212,9978.655282817503,0,1,0
1186000,156.0,5.0,1.0,0,8,31.2559399,34.7603895,7602.5641025641025,0,0,0
810000,50.6,3.0,4.0,0,8,31.25181,34.7913,16007.90513833992,0,0,0
860000,67.87,3.0,2.0,0,8,31.2553726,34.8122627,12671.283335789007,0,0,0
810000,63.8,3.0,2.0,0,8,31.2434026,34.7734775,12695.924764890282,0,0,0
1260000,77.0,3.0,3.0,0,8,31.2382096,34.7749582,16363.636363636364,1,0,0
1198000,83.6,4.0,2.0,0,8,31.236908,34.7725168,14330.143540669858,1,0,0
970000,77.05,3.5,6.0,0,8,31.2382096,34.7749582,12589.227774172616,1,0,0
2450000,260.0,6.0,1.0,0,8,31.2657223,34.7542305,9423.076923076924,1,1,0
1250000,93.7,4.0,6.0,0,8,31.2356182,34.7856585,13340.448239060832,1,0,0
900000,65.0,3.0,4.0,0,8,31.2668838,34.7640958,13846.153846153846,1,0,0
2100000,147.0,6.0,1.0,0,8,31.2745592,34.802229,14285.714285714286,1,0,0
1610000,107.0,4.0,4.0,0,8,18.7544594,100.624804,15046.728971962617,1,0,0
850000,35.4,2.0,3.0,0,8,31.27196,34.7969374,24011.29943502825,0,0,0
835000,78.9,4.0,8.0,0,8,31.2616134,34.7691866,10583.016476552597,0,0,0
920000,63.0,3.0,4.0,0,8,31.2478876,34.7696542,14603.174603174602,0,0,0
785000,64.7,3.0,0.0,1,8,31.2495219,34.7827597,12132.921174652241,0,0,0
830000,43.5,2.0,2.0,0,8,31.2693718,34.8001365,19080.459770114943,0,0,0
905000,111.0,4.0,0.0,1,9,31.25181,34.7913,8153.153153153153,0,0,0
618000,59.5,3.0,3.0,0,9,31.25181,34.7913,10386.55462184874,0,0,0
975000,68.3,4.0,2.0,0,9,31.2509244,34.7749174,14275.256222547585,0,0,0
600000,38.0,2.0,7.0,0,9,31.2698316,34.7962524,15789.473684210527,1,0,0
635000,55.9,3.0,3.0,0,9,31.2556666,34.7743723,11359.570661896243,0,0,0
1580000,117.2,4.0,13.0,0,9,31.2453762,34.7892975,13481.22866894198,1,0,0
1611000,113.0,4.0,1.0,0,9,31.2459747,34.7743598,14256.637168141593,0,0,0
1065000,84.0,4.0,4.0,0,9,31.2458815,34.7764695,12678.57142857143,0,0,0
763000,61.0,3.0,4.0,0,9,31.2642823,34.7840451,12508.196721311475,0,0,0
1940000,173.0,6.0,1.0,0,9,31.25181,34.7913,11213.872832369942,0,1,0
1150000,91.0,3.5,13.0,0,9,31.25181,34.7913,12637.362637362638,1,0,0
3300000,170.0,5.0,1.0,0,9,31.2453053,34.8116224,19411.764705882353,1,1,0
1335000,116.0,4.0,2.0,0,9,31.2801846,34.8050308,11508.620689655172,1,0,0
2350000,152.0,5.0,4.0,0,9,18.7544594,100.624804,15460.526315789473,0,0,0
2200000,145.0,5.0,0.0,1,9,31.2317408,34.7836152,15172.413793103447,1,1,0
600000,38.0,2.0,9.0,0,9,31.2698316,34.7962524,15789.473684210527,1,0,0
930000,57.8,3.0,1.0,0,9,31.2674526,34.7971363,16089.965397923876,0,0,0
1540000,148.0,5.0,0.0,1,9,31.2526847,34.7880612,10405.405405405405,0,0,0
1120000,107.1,4.0,0.0,1,9,29.5560983,34.9587783,10457.516339869282,0,1,0
675000,61.1,3.0,3.0,0,9,31.2544588,34.7700545,11047.46317512275,0,0,0
505000,47.5,3.0,1.0,0,9,31.2651976,34.8025019,10631.578947368422,0,0,0
500000,42.0,2.0,6.0,0,9,31.2599659,34.7879701,11904.761904761905,0,0,0
680000,57.0,3.0,3.0,0,9,31.2517954,34.7915521,11929.82456140351,0,0,0
1534000,103.0,4.0,1.0,0,9,31.25181,34.7913,14893.203883495145,1,0,0
1350000,95.0,4.0,6.0,0,9,31.2356182,34.7856585,14210.526315789473,1,0,0
1625000,110.0,5.0,3.0,0,9,31.2876823,34.8056597,14772.727272727272,1,0,0
465000,38.2,2.0,1.0,0,9,31.2573964,34.8097606,12172.774869109946,0,0,0
407000,104.0,4.0,1.0,0,9,31.2558228,34.8070816,3913.4615384615386,1,0,0
2130000,112.0,4.0,2.0,0,9,18.7544594,100.624804,19017.85714285714,0,0,0
2030000,150.0,5.0,13.0,0,9,30.993111,34.9362836,13533.333333333334,1,0,0
171000,64.0,3.0,3.0,0,9,31.25181,34.7913,2671.875,0,0,0
560000,39.3,2.0,0.0,1,9,31.25181,34.7913,14249.36386768448,0,0,0
695000,79.8,4.0,4.0,0,9,31.2540974,34.7671405,8709.273182957393,0,0,0
900000,64.8,3.0,6.0,0,9,31.2473778,34.7745386,13888.888888888889,0,0,0
700000,57.7,3.0,1.0,0,9,31.2594904,34.7804457,12131.715771230502,0,0,0
1360000,71.0,3.0,1.0,0,9,31.25181,34.7913,19154.929577464787,1,0,0
1600000,123.0,5.0,1.0,0,9,31.2676276,34.7623427,13008.130081300813,1,0,0
2070000,170.0,5.0,1.0,0,9,31.25181,34.7913,12176.470588235294,1,1,0
1250000,88.2,4.0,4.0,0,9,31.2824299,34.8014894,14172.335600907028,1,0,0
