price,square_meters,rooms,floor,is_ground,latitude,longitude,date,price_per_sqm,is_kottage,has_yard,safe_room,elevator,parking,bars,air_conditioner,accessible,furniture,new_building
880000.0,85.0,3.0,1.0,0.0,31.258674,34.778549,0.0,10352.941176470587,0.0,0.0,0,0,0,0,1,0,0,0
3150000.0,400.0,6.0,0.0,1.0,31.260972,34.78219,0.0,7875.0,1.0,0.0,1,0,1,1,1,1,0,1
900000.0,100.0,4.0,3.0,0.0,31.257976,34.769491,0.0,9000.0,0.0,0.0,0,0,1,0,1,0,0,0
2100000.0,170.0,4.0,9.0,0.0,31.255336,34.802635,0.0,12352.941176470587,0.0,0.0,1,1,1,0,1,1,1,1
1290000.0,101.0,3.0,12.0,0.0,31.238566,34.769129,0.0,12772.277227722772,0.0,0.0,1,1,0,0,1,0,1,1
1050000.0,53.0,3.0,4.0,0.0,31.254014,34.792154,0.0,19811.32075471698,0.0,0.0,0,0,1,0,1,0,1,0
0.0,250.0,5.0,0.0,1.0,31.271064,34.768949,0.0,0.0,1.0,0.0,1,0,1,0,1,0,0,1
650000.0,60.0,3.0,2.0,0.0,0.0,0.0,0.0,10833.333333333334,0.0,0.0,0,0,0,1,1,0,0,0
950000.0,79.0,3.0,1.0,0.0,31.26057,34.768424,0.0,12025.316455696202,0.0,0.0,0,0,0,0,0,0,0,0
1070000.0,95.0,5.0,3.0,0.0,31.26434,34.785915,0.0,11263.157894736842,0.0,0.0,0,1,1,1,1,0,1,1
2149000.0,205.0,5.0,5.0,0.0,31.284802,34.805729,0.0,10482.926829268292,0.0,0.0,1,1,1,0,1,0,0,1
3000000.0,370.0,5.0,0.0,1.0,31.23055,34.78512,0.0,8108.108108108108,0.0,0.0,1,0,1,1,1,1,0,1
0.0,153.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,0,1
750000.0,72.0,3.0,1.0,0.0,0.0,0.0,0.0,10416.666666666666,0.0,0.0,0,0,0,1,1,1,0,0
1375000.0,110.0,4.0,5.0,0.0,31.26706,34.774041,0.0,12500.0,0.0,0.0,1,1,1,0,1,0,0,1
1100000.0,58.0,4.0,3.0,0.0,31.265982,34.799693,0.0,18965.51724137931,0.0,0.0,0,0,0,0,0,0,0,0
730000.0,76.0,3.0,3.0,0.0,31.25758,34.770643,0.0,9605.263157894737,0.0,0.0,0,0,1,0,1,0,0,0
560000.0,54.0,2.0,14.0,0.0,31.249488,34.80197,0.0,10370.37037037037,0.0,0.0,0,0,0,0,1,0,0,0
1150000.0,100.0,4.0,3.0,0.0,31.266713,34.77908,0.0,11500.0,0.0,0.0,0,0,1,1,1,0,0,0
3400000.0,350.0,6.0,0.0,1.0,0.0,0.0,0.0,9714.285714285714,1.0,0.0,1,0,1,0,1,1,0,1
950000.0,91.0,4.0,8.0,0.0,31.26442,34.779432,0.0,10439.560439560439,0.0,0.0,0,1,0,1,1,1,0,1
770000.0,55.0,2.0,1.0,0.0,0.0,0.0,0.0,14000.0,0.0,0.0,0,0,0,1,1,0,0,0
975000.0,77.0,3.5,2.0,0.0,31.251138,34.774423,0.0,12662.337662337663,0.0,0.0,0,0,0,0,0,0,0,0
1650000.0,130.0,4.0,4.0,0.0,31.2872804137931,34.8060372068966,0.0,12692.307692307691,0.0,0.0,1,1,1,0,1,1,0,1
719000.0,63.0,3.0,2.0,0.0,0.0,0.0,0.0,11412.698412698413,0.0,0.0,0,0,0,0,1,0,1,0
2350000.0,137.0,5.0,0.0,1.0,31.2329178346457,34.7667503858268,0.0,17153.284671532845,1.0,0.0,0,0,1,0,1,0,0,0
2470000.0,210.0,6.0,24.0,0.0,31.2495791741294,34.7764190049751,0.0,11761.904761904761,0.0,0.0,1,0,1,0,1,1,0,1
999999.0,90.0,4.0,2.0,0.0,31.2535760655738,34.8074174754098,0.0,11111.1,0.0,0.0,0,0,0,1,1,0,0,0
1950000.0,146.0,5.0,0.0,1.0,31.2721698387097,34.8020238387097,0.0,13356.164383561643,0.0,0.0,0,0,1,0,0,0,0,0
820000.0,50.0,3.0,0.0,1.0,31.2409898,34.8102776,0.0,16400.0,0.0,1.0,0,0,0,0,1,0,1,0
3199000.0,255.0,5.0,7.0,0.0,31.2539844117647,34.7973353529412,0.0,12545.098039215687,0.0,0.0,1,1,1,1,1,1,0,1
670000.0,65.0,3.0,3.0,0.0,31.249125,34.779533,0.0,10307.692307692309,0.0,0.0,0,0,0,1,1,0,1,0
1850000.0,122.0,5.0,0.0,1.0,31.2680306666667,34.7576501,0.0,15163.934426229509,0.0,1.0,1,0,1,1,1,1,0,1
520000.0,54.0,2.0,7.0,0.0,31.252722,34.8041,0.0,9629.62962962963,0.0,0.0,1,1,1,0,1,0,0,1
3320000.0,350.0,6.0,0.0,1.0,31.2658686538462,34.8110266923077,0.0,9485.714285714286,1.0,0.0,1,0,0,1,1,1,1,1
610000.0,52.0,2.0,1.0,0.0,31.267791,34.795056,0.0,11730.76923076923,0.0,0.0,1,1,0,1,1,1,1,1
1250000.0,71.0,4.0,0.0,1.0,31.2409898,34.8102776,0.0,17605.6338028169,0.0,1.0,0,0,0,1,1,0,1,0
980000.0,151.0,3.0,0.0,1.0,31.2409898,34.8102776,0.0,6490.066225165563,1.0,0.0,0,0,0,0,1,1,0,0
1025000.0,112.0,4.0,5.0,0.0,31.243939,34.778094475,0.0,9151.785714285714,0.0,0.0,0,1,1,0,1,1,0,1
890000.0,60.0,3.0,1.0,0.0,0.0,0.0,0.0,14833.333333333334,0.0,0.0,0,0,0,1,1,1,1,0
1580000.0,147.0,5.0,3.0,0.0,31.2355453243243,34.7741967027027,0.0,10748.299319727892,0.0,0.0,1,1,1,1,1,1,1,1
1100000.0,65.0,4.0,3.0,0.0,31.253296,34.792676,0.0,16923.076923076922,0.0,0.0,0,0,0,0,1,0,1,0
0.0,340.0,5.0,0.0,1.0,31.264255,34.811592,0.0,0.0,0.0,1.0,1,1,1,0,1,1,0,1
2090000.0,166.0,4.0,1.0,0.0,0.0,0.0,0.0,12590.361445783132,0.0,1.0,1,1,1,1,1,1,0,1
1650000.0,150.0,4.0,2.0,0.0,31.255209,34.787731,0.0,11000.0,0.0,0.0,1,1,1,0,1,0,0,1
1520000.0,115.0,4.0,3.0,0.0,31.282362,34.801029,0.0,13217.391304347826,0.0,0.0,1,1,1,0,1,1,0,1
2550000.0,300.0,6.0,0.0,1.0,31.268383,34.808453,0.0,8500.0,1.0,0.0,1,0,1,0,1,1,1,1
1280000.0,132.0,4.5,5.0,0.0,0.0,0.0,0.0,9696.969696969696,0.0,0.0,1,1,1,1,1,0,0,1
970000.0,82.0,3.0,4.0,0.0,0.0,0.0,0.0,11829.268292682927,0.0,0.0,0,1,0,0,1,1,0,1
2150000.0,177.0,5.0,21.0,0.0,31.255285,34.783185,0.0,12146.892655367232,0.0,0.0,1,1,1,0,1,0,1,1
4500000.0,850.0,6.0,0.0,1.0,0.0,0.0,0.0,5294.117647058823,1.0,0.0,1,0,1,1,1,1,0,1
840000.0,60.0,3.0,2.0,0.0,31.271826,34.79287,0.0,14000.0,0.0,0.0,0,0,0,0,1,0,0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0,0,0,0
3870000.0,600.0,7.0,0.0,1.0,31.249192,34.765746,0.0,6450.0,1.0,0.0,1,0,1,0,0,0,0,1
2255000.0,197.0,5.0,4.0,0.0,31.279734,34.799281,0.0,11446.700507614214,0.0,0.0,1,1,1,0,1,0,0,1
2600000.0,212.0,6.0,6.0,0.0,0.0,0.0,0.0,12264.150943396226,0.0,0.0,1,1,1,1,1,1,0,1
1130000.0,74.0,3.0,1.0,0.0,31.250401,34.775121,0.0,15270.27027027027,0.0,1.0,0,0,0,1,1,0,0,0
1250000.0,79.0,4.0,1.0,0.0,31.255077,34.795366,0.0,15822.784810126583,0.0,0.0,0,0,0,0,1,0,1,0
2800000.0,160.0,5.0,2.0,0.0,31.282737,34.80643,0.0,17500.0,0.0,1.0,1,1,1,1,1,1,0,1
1500000.0,115.0,4.0,3.0,0.0,31.276705,34.821171,0.0,13043.478260869566,0.0,0.0,1,1,1,1,1,1,0,1
2950000.0,320.0,6.0,0.0,1.0,31.233029,34.780496,0.0,9218.75,1.0,0.0,1,0,1,1,1,1,0,1
680000.0,76.0,3.0,4.0,0.0,31.258697,34.778394,0.0,8947.368421052632,0.0,0.0,0,0,0,0,1,0,0,0
2450000.0,188.0,5.0,2.0,0.0,31.23307,34.767505,0.0,13031.91489361702,0.0,0.0,1,1,1,0,1,1,0,1
1050000.0,101.0,4.0,1.0,0.0,31.25179,34.80575,0.0,10396.039603960397,0.0,0.0,0,0,1,0,0,0,0,0
2550000.0,200.0,5.0,0.0,1.0,31.2409898,34.8102776,0.0,12750.0,1.0,0.0,0,0,1,0,1,1,1,0
719888.0,72.0,3.0,2.0,0.0,31.2524761157895,34.7782751157895,0.0,9998.444444444445,0.0,0.0,0,0,0,0,1,0,0,0
685000.0,55.0,3.0,2.0,0.0,31.27099503125,34.79486684375,0.0,12454.545454545454,0.0,0.0,0,0,1,0,1,0,1,0
1299000.0,120.0,4.0,1.0,0.0,31.2841512285714,34.8038646571429,0.0,10825.0,0.0,0.0,1,1,1,0,1,1,0,1
0.0,72.0,3.0,4.0,0.0,31.24601,34.778374,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0
2570000.0,180.0,5.0,5.0,0.0,31.2409898,34.8102776,0.0,14277.777777777777,0.0,0.0,1,1,1,1,1,1,1,1
750000.0,80.0,4.5,2.0,0.0,31.2686530408163,34.7942739387755,0.0,9375.0,0.0,0.0,0,0,0,1,1,0,0,0
3590000.0,283.0,7.0,0.0,1.0,31.2713584675325,34.8157296493507,0.0,12685.512367491167,1.0,0.0,1,0,1,0,1,0,1,1
605000.0,57.0,3.0,3.0,0.0,31.2715,34.799001,0.0,10614.035087719298,0.0,0.0,0,0,0,1,1,0,1,0
1365000.0,130.0,4.0,2.0,0.0,31.240044,34.764368,0.0,10500.0,0.0,0.0,1,1,1,0,1,1,0,1
955000.0,75.0,4.0,1.0,0.0,31.259551,34.790704,0.0,12733.333333333334,0.0,0.0,0,0,0,1,1,0,1,0
520000.0,52.0,2.0,10.0,0.0,31.2409898,34.8102776,0.0,10000.0,0.0,0.0,0,1,0,0,0,1,0,1
450000.0,30.0,0.0,17.0,0.0,31.249488,34.80197,0.0,15000.0,0.0,0.0,0,1,1,0,1,0,1,1
700000.0,75.0,3.0,0.0,1.0,31.2502659178082,34.790396260274,0.0,9333.333333333334,0.0,0.0,0,0,0,1,1,0,0,0
820000.0,68.0,4.0,3.0,0.0,31.2409898,34.8102776,0.0,12058.823529411764,0.0,0.0,0,0,1,1,1,0,1,0
1699000.0,156.0,5.0,7.0,0.0,31.2445151538462,34.7730065384615,0.0,10891.02564102564,0.0,0.0,1,1,1,1,1,1,1,1
1940000.0,250.0,5.0,0.0,1.0,0.0,0.0,0.0,7760.0,1.0,0.0,0,0,1,1,0,1,0,0
1850000.0,167.0,4.5,5.0,0.0,31.2876702857143,34.8004466666667,0.0,11077.844311377246,0.0,0.0,1,1,1,1,1,1,0,1
945000.0,84.0,3.0,6.0,0.0,31.2409898,34.8102776,0.0,11250.0,0.0,0.0,0,0,0,1,1,0,1,0
690000.0,55.0,2.5,0.0,1.0,31.2642388636364,34.7814689090909,0.0,12545.454545454546,0.0,0.0,0,0,0,1,1,1,1,0
1199000.0,90.0,4.0,2.0,0.0,31.253266,34.795191,0.0,13322.222222222223,0.0,0.0,0,0,0,0,0,0,0,0
650000.0,65.0,3.0,1.0,0.0,31.271554625,34.79662290625,0.0,10000.0,0.0,0.0,0,0,0,1,1,0,0,0
0.0,53.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,1,1,1
610000.0,62.0,3.5,3.0,0.0,31.26944,34.785514,0.0,9838.709677419354,0.0,0.0,0,0,1,1,1,0,0,0
2750000.0,500.0,7.0,0.0,1.0,31.232923,34.788503,0.0,5500.0,1.0,0.0,1,0,1,1,1,1,0,1
2300000.0,330.0,4.5,0.0,1.0,31.281528,34.806101,0.0,6969.69696969697,0.0,1.0,1,1,1,1,1,1,0,1
700000.0,78.0,3.5,4.0,0.0,31.257689,34.783072,0.0,8974.358974358975,0.0,0.0,0,0,0,1,1,0,1,0
700000.0,50.0,2.0,1.0,0.0,31.247672,34.795677,0.0,14000.0,0.0,0.0,0,0,0,0,1,0,0,0
850000.0,67.0,4.0,3.0,0.0,0.0,0.0,0.0,12686.567164179105,0.0,0.0,0,0,0,0,1,0,1,0
1200000.0,90.0,3.5,3.0,0.0,31.265739,34.772436,0.0,13333.333333333334,0.0,0.0,1,0,0,0,1,0,0,1
880000.0,64.0,3.0,3.0,0.0,0.0,0.0,0.0,13750.0,0.0,0.0,0,0,0,1,1,0,1,0
860000.0,65.0,3.0,3.0,0.0,31.27072,34.799024,0.0,13230.76923076923,0.0,0.0,0,0,0,0,1,0,0,0
790000.0,74.0,0.0,3.0,0.0,31.256404,34.773406,0.0,10675.675675675675,0.0,0.0,0,0,0,0,1,0,1,0
1920000.0,132.0,5.0,3.0,0.0,0.0,0.0,0.0,14545.454545454546,0.0,0.0,1,1,1,1,1,1,1,1
750000.0,55.0,3.0,1.0,0.0,31.248643,34.779025,0.0,13636.363636363636,0.0,0.0,1,0,0,1,1,0,0,1
1120000.0,96.0,4.0,2.0,0.0,0.0,0.0,0.0,11666.666666666666,0.0,0.0,0,1,1,0,1,1,1,1
950000.0,56.0,3.0,0.0,1.0,31.263512,34.793472,0.0,16964.285714285714,0.0,0.0,0,0,0,0,1,0,1,0
1050000.0,72.0,3.0,3.0,0.0,0.0,0.0,0.0,14583.333333333334,0.0,0.0,0,0,0,0,1,0,0,0
3900000.0,500.0,5.0,1.0,0.0,0.0,0.0,0.0,7800.0,1.0,0.0,1,0,1,0,1,0,1,1
1410000.0,250.0,3.0,0.0,1.0,31.223296,34.777729,0.0,5640.0,1.0,0.0,0,0,1,0,1,0,0,0
0.0,68.0,3.0,1.0,0.0,31.2713549354839,34.7840678387097,0.0,0.0,0.0,0.0,0,0,1,0,1,1,0,0
680000.0,60.0,3.0,2.0,0.0,31.2610354354839,34.7913790483871,0.0,11333.333333333334,0.0,0.0,0,0,0,0,1,0,1,0
460000.0,52.0,2.0,12.0,0.0,31.264241,34.792563,0.0,8846.153846153846,0.0,0.0,1,1,0,0,1,0,1,1
800000.0,44.0,2.0,5.0,0.0,0.0,0.0,0.0,18181.81818181818,0.0,0.0,0,1,0,1,1,1,1,1
895000.0,100.0,4.0,8.0,0.0,31.258709,34.76751,0.0,8950.0,0.0,0.0,0,1,0,1,1,1,1,1
1580000.0,147.0,5.0,3.0,0.0,31.2355453243243,34.7741967027027,0.0,10748.299319727892,0.0,0.0,1,1,1,1,1,1,1,1
850000.0,60.0,3.0,2.0,0.0,0.0,0.0,0.0,14166.666666666666,0.0,0.0,0,0,0,1,1,0,1,0
1200000.0,126.0,4.0,2.0,0.0,31.2409898,34.8102776,0.0,9523.809523809523,0.0,0.0,1,1,1,1,0,1,0,1
720000.0,50.0,2.0,0.0,1.0,31.2583444921875,34.7836240351563,0.0,14400.0,0.0,1.0,0,0,1,1,1,1,0,0
1255000.0,157.0,4.5,13.0,0.0,31.2460329636364,34.7753464181818,0.0,7993.630573248408,0.0,0.0,1,1,1,0,1,1,0,1
1600000.0,151.0,5.0,5.0,0.0,31.2539153684211,34.7955269473684,0.0,10596.026490066226,0.0,0.0,1,1,1,1,1,1,1,1
2300000.0,250.0,5.5,16.0,0.0,31.240302,34.788321,0.0,9200.0,0.0,0.0,1,1,1,0,1,1,0,1
849000.0,100.0,4.0,2.0,0.0,31.2543372258065,34.8118589677419,0.0,8490.0,0.0,0.0,0,0,0,0,1,0,1,0
1530000.0,157.0,5.0,2.0,0.0,31.239001,34.768913,0.0,9745.222929936306,0.0,0.0,0,1,1,1,1,1,0,1
890000.0,78.0,3.0,1.0,0.0,31.2524761157895,34.7782751157895,0.0,11410.25641025641,0.0,0.0,0,0,0,1,1,0,1,0
1650000.0,154.0,5.0,4.0,0.0,31.245661,34.7699515,0.0,10714.285714285714,0.0,0.0,1,1,1,0,1,1,0,1
555555.0,57.0,2.0,4.0,0.0,31.254428076087,34.7797896304348,0.0,9746.578947368422,0.0,0.0,0,0,0,1,1,0,1,0
0.0,470.0,7.0,0.0,1.0,31.248375,34.7568101,0.0,0.0,1.0,0.0,1,0,1,0,1,0,0,1
699000.0,50.0,2.0,1.0,0.0,31.26366,34.790248,0.0,13980.0,0.0,0.0,0,0,1,0,1,0,1,0
1919000.0,174.0,5.0,8.0,0.0,31.2396979411765,34.7642750392157,0.0,11028.735632183909,0.0,0.0,1,1,1,1,1,0,0,1
1750000.0,175.0,4.0,0.0,1.0,31.235407,34.775566,0.0,10000.0,0.0,1.0,1,0,0,1,1,1,0,1
830000.0,95.0,4.0,3.0,0.0,31.251069,34.775764,0.0,8736.842105263158,0.0,0.0,0,0,0,1,1,0,0,0
710000.0,63.0,3.0,4.0,0.0,0.0,0.0,0.0,11269.84126984127,0.0,0.0,1,1,0,0,1,1,0,1
1580000.0,210.0,4.0,0.0,1.0,31.247048,34.769215,0.0,7523.809523809524,0.0,1.0,0,0,1,1,1,0,1,0
0.0,150.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,1,1,0
1750000.0,124.0,0.0,4.0,0.0,0.0,0.0,0.0,14112.90322580645,0.0,0.0,1,1,1,0,1,1,1,1
1300000.0,107.0,4.0,2.0,0.0,0.0,0.0,0.0,12149.532710280373,0.0,0.0,1,0,1,1,1,0,0,1
1380000.0,115.0,4.0,3.0,0.0,0.0,0.0,0.0,12000.0,0.0,0.0,1,1,1,0,1,0,0,1
0.0,68.0,3.0,2.0,0.0,31.253832,34.772506,0.0,0.0,0.0,0.0,1,0,0,0,1,0,1,1
852000.0,74.0,3.0,1.0,0.0,31.253665,34.777625,0.0,11513.513513513513,0.0,0.0,0,0,0,1,1,0,1,0
2100000.0,159.0,5.0,3.0,0.0,31.28791,34.801829,0.0,13207.547169811322,0.0,0.0,1,1,1,1,1,1,0,1
1800000.0,154.0,0.0,5.0,0.0,31.245146,34.773377,0.0,11688.311688311689,0.0,0.0,1,1,1,0,1,1,0,1
3500000.0,500.0,5.0,0.0,1.0,31.274139,34.812608,0.0,7000.0,1.0,0.0,1,0,1,1,1,0,0,1
1150000.0,98.0,5.0,3.0,0.0,31.246487,34.784618,0.0,11734.69387755102,0.0,0.0,0,0,0,0,1,0,1,0
2250000.0,250.0,6.0,0.0,1.0,31.272096,34.815034,0.0,9000.0,0.0,0.0,1,0,1,1,1,0,0,1
2200000.0,161.0,5.0,13.0,0.0,31.230524,34.799201,0.0,13664.596273291925,0.0,0.0,1,1,1,0,0,0,0,1
1750000.0,148.0,5.0,8.0,0.0,31.235177,34.786849,0.0,11824.324324324325,0.0,0.0,1,1,1,0,1,1,0,1
1900000.0,180.0,5.0,1.0,0.0,31.2539844117647,34.7973353529412,0.0,10555.555555555555,0.0,0.0,1,1,1,1,1,1,0,1
830000.0,70.0,3.0,3.0,0.0,31.2503791538462,34.7927233076923,0.0,11857.142857142857,0.0,0.0,0,0,0,0,1,0,0,0
1770000.0,125.0,4.0,0.0,1.0,31.2815689354839,34.8013261935484,0.0,14160.0,0.0,1.0,1,1,1,1,1,1,1,1
3390000.0,300.0,8.0,0.0,1.0,31.2736430363636,34.8181646909091,0.0,11300.0,1.0,0.0,1,0,1,1,1,0,0,1
1150000.0,90.0,3.5,4.0,0.0,31.2449030740741,34.7780869259259,0.0,12777.777777777777,0.0,0.0,0,0,0,0,1,0,1,0
650000.0,70.0,3.0,3.0,0.0,31.2409898,34.8102776,0.0,9285.714285714286,0.0,0.0,0,0,0,1,1,0,0,0
675000.0,50.0,2.0,2.0,0.0,31.266989,34.792439,0.0,13500.0,0.0,0.0,0,0,0,0,1,0,1,0
0.0,120.0,2.5,0.0,1.0,31.266246,34.799032,0.0,0.0,0.0,1.0,0,0,1,1,1,1,0,0
1049000.0,150.0,6.0,0.0,1.0,31.2686943636364,34.7965660909091,0.0,6993.333333333333,1.0,0.0,0,0,1,0,1,1,1,0
870000.0,72.0,4.0,4.0,0.0,31.24791,34.790546,0.0,12083.333333333334,0.0,0.0,0,0,1,1,1,0,1,0
1090000.0,94.0,3.0,9.0,0.0,31.251014,34.806725,0.0,11595.744680851063,0.0,0.0,1,1,1,0,1,1,1,1
950000.0,97.0,4.0,1.0,0.0,31.2409898,34.8102776,0.0,9793.814432989691,0.0,0.0,0,0,1,1,1,0,1,0
780000.0,80.0,3.0,1.0,0.0,31.2631145454545,34.7665310909091,0.0,9750.0,0.0,0.0,0,0,0,1,0,0,1,0
1950000.0,170.0,5.0,4.0,0.0,31.2799056666667,34.798824,0.0,11470.588235294117,0.0,0.0,1,1,1,1,1,1,1,1
955000.0,78.0,3.0,2.0,0.0,31.246203,34.769846,0.0,12243.589743589744,0.0,0.0,0,1,0,1,1,0,0,1
1730000.0,250.0,5.0,0.0,1.0,31.273807,34.80831,0.0,6920.0,1.0,0.0,1,0,1,1,1,0,1,1
1090000.0,110.0,6.0,0.0,1.0,31.254659,34.80943,0.0,9909.09090909091,0.0,1.0,1,0,0,0,1,1,0,1
1960000.0,135.0,4.0,15.0,0.0,31.2409898,34.8102776,0.0,14518.518518518518,0.0,0.0,1,1,1,1,1,1,1,1
749000.0,70.0,4.0,3.0,0.0,31.2574624583333,34.8080765416667,0.0,10700.0,0.0,0.0,0,0,0,0,1,0,1,0
640000.0,54.0,3.0,2.0,0.0,31.2671267272727,34.7952657272727,0.0,11851.851851851852,0.0,0.0,0,0,1,1,1,0,1,0
759000.0,103.0,4.0,3.0,0.0,31.2409898,34.8102776,0.0,7368.9320388349515,0.0,0.0,0,0,0,0,1,0,1,0
770000.0,82.0,3.0,4.0,0.0,31.2409898,34.8102776,0.0,9390.243902439024,0.0,0.0,0,0,0,1,1,0,0,0
875000.0,70.0,4.0,3.0,0.0,0.0,0.0,0.0,12500.0,0.0,0.0,0,0,0,0,1,0,1,0
4350000.0,500.0,8.0,0.0,1.0,31.232107,34.795692,0.0,8700.0,1.0,0.0,1,0,0,1,1,1,0,1
0.0,42.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,1,0
1300000.0,117.0,5.0,2.0,0.0,0.0,0.0,0.0,11111.111111111111,0.0,0.0,0,0,0,1,1,0,1,0
1550000.0,132.0,4.0,12.0,0.0,0.0,0.0,0.0,11742.424242424242,0.0,0.0,0,1,1,0,1,1,1,1
730000.0,63.0,3.0,6.0,0.0,31.252569,34.809476,0.0,11587.301587301587,0.0,0.0,1,1,1,0,1,1,1,1
630000.0,40.0,2.0,1.0,0.0,31.263948,34.790164,0.0,15750.0,0.0,0.0,0,0,0,0,1,0,1,0
995000.0,74.0,3.0,1.0,0.0,31.253609,34.777747,0.0,13445.945945945947,0.0,0.0,1,0,1,1,1,0,1,1
0.0,90.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,0,1
710000.0,71.0,3.0,8.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,0,1,0,1,1,1,1,1
1450000.0,112.0,4.0,1.0,0.0,31.285767,34.8057,0.0,12946.42857142857,0.0,0.0,1,1,1,1,1,1,0,1
1300000.0,125.0,4.0,3.0,0.0,0.0,0.0,0.0,10400.0,0.0,0.0,1,1,1,1,1,1,0,1
2075000.0,175.0,5.0,11.0,0.0,31.23307,34.767505,0.0,11857.142857142857,0.0,0.0,1,1,1,1,1,1,0,1
1600000.0,111.0,3.0,4.0,0.0,31.28186,34.803408,0.0,14414.414414414414,0.0,0.0,1,1,1,0,1,1,0,1
980000.0,75.0,3.5,2.0,0.0,31.24408,34.789859,0.0,13066.666666666666,0.0,1.0,0,0,1,1,1,0,0,0
1650000.0,181.0,4.5,0.0,1.0,31.261163,34.796597,0.0,9116.022099447513,1.0,0.0,0,0,1,1,1,1,1,0
3380000.0,400.0,6.0,0.0,1.0,31.274399,34.759986,0.0,8450.0,1.0,0.0,1,0,1,1,1,1,0,1
840000.0,82.0,3.0,3.0,0.0,0.0,0.0,0.0,10243.90243902439,0.0,0.0,0,0,0,0,0,0,0,0
2400000.0,160.0,5.0,0.0,1.0,31.231222,34.783787,0.0,15000.0,1.0,0.0,1,0,1,1,1,1,0,1
1850000.0,130.0,5.0,1.0,0.0,31.2409898,34.8102776,0.0,14230.76923076923,0.0,0.0,1,1,1,0,1,1,1,1
730000.0,54.0,3.0,0.0,1.0,31.2535760655738,34.8074174754098,0.0,13518.518518518518,0.0,0.0,0,0,0,0,1,1,0,0
1219000.0,105.0,3.0,2.0,0.0,31.282438,34.803482,0.0,11609.52380952381,0.0,0.0,1,1,1,1,1,1,0,1
1720000.0,150.0,5.0,3.0,0.0,31.237366,34.769958,0.0,11466.666666666666,0.0,0.0,1,1,1,1,1,1,0,1
1050000.0,120.0,4.0,2.0,0.0,31.2470541794872,34.7848252307692,0.0,8750.0,0.0,0.0,0,0,1,0,1,0,0,0
890000.0,83.0,3.0,1.0,0.0,31.251613,34.787295,0.0,10722.89156626506,0.0,0.0,0,1,0,0,1,1,0,1
1600000.0,120.0,5.0,0.0,1.0,31.2496346578947,34.7887066052632,0.0,13333.333333333334,1.0,0.0,0,0,1,1,1,1,0,0
785000.0,76.0,3.0,3.0,0.0,31.2628512647059,34.7765382647059,0.0,10328.947368421053,0.0,0.0,0,0,1,0,1,0,1,0
1650000.0,140.0,5.0,1.0,0.0,31.2454186666667,34.7931023958333,0.0,11785.714285714286,0.0,0.0,1,0,0,0,1,0,0,1
750000.0,50.0,2.5,2.0,0.0,31.2409898,34.8102776,0.0,15000.0,0.0,0.0,0,0,1,1,1,0,1,0
1590000.0,137.0,4.0,1.0,0.0,31.2537917222222,34.7896048888889,0.0,11605.839416058394,0.0,0.0,1,1,1,1,1,1,1,1
750000.0,62.0,4.0,2.0,0.0,31.2549847884616,34.8112260576923,0.0,12096.774193548386,0.0,0.0,0,0,0,1,1,0,1,0
1400000.0,107.0,4.0,6.0,0.0,31.238487,34.7713241153846,0.0,13084.11214953271,0.0,0.0,1,1,0,0,1,0,0,1
2250000.0,250.0,5.0,0.0,1.0,31.2710317619048,34.7695435555556,0.0,9000.0,1.0,0.0,1,0,1,1,1,0,0,1
1980000.0,250.0,5.0,0.0,1.0,31.271752,34.809865,0.0,7920.0,0.0,1.0,1,0,1,0,1,1,0,1
2099999.0,330.0,4.0,0.0,1.0,31.2346176333333,34.7845351333333,0.0,6363.633333333333,0.0,1.0,1,0,1,1,1,0,1,1
650000.0,60.0,3.0,1.0,0.0,0.0,0.0,0.0,10833.333333333334,0.0,0.0,0,0,0,0,1,0,1,0
790000.0,86.0,4.0,4.0,0.0,31.2652369230769,34.7798654615385,0.0,9186.046511627907,0.0,0.0,0,0,0,0,1,0,0,0
695000.0,60.0,3.0,9.0,0.0,31.252569,34.809476,0.0,11583.333333333334,0.0,0.0,0,0,0,0,0,0,0,0
2190000.0,280.0,6.0,14.0,0.0,31.2388306415094,34.7739166981132,0.0,7821.428571428572,0.0,0.0,1,1,1,1,1,1,0,1
950000.0,98.0,4.0,2.0,0.0,31.246451,34.800337,0.0,9693.877551020409,0.0,0.0,0,0,0,0,1,0,1,0
1550000.0,286.0,4.5,0.0,1.0,0.0,0.0,0.0,5419.580419580419,0.0,1.0,0,0,0,1,1,1,0,0
1780000.0,148.0,4.0,4.0,0.0,0.0,0.0,0.0,12027.027027027027,0.0,0.0,1,1,1,0,1,1,0,1
